state.x,county.x,date,n_episodes,n_events,total_property_damage,total_injuries,total_deaths,label,month,season,days_since_last_damaging_flood,days_since_prev_flood,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,builtup,forest,agriculture,other,impervious,total_pop.x,median_income,area_km2,pop_density,total_population,exposed_population,pct_exposed,pct_age_65plus,pct_less_hs,pct_below_poverty,pct_hispanic,pct_nh_black,road_density_km_per_km2
MARYLAND,Baltimore County,2004/7/7,1,1,25000,0,0,1,7,Summer,1756,1756,0,0,0,0,0,0,23.62000084,27.88999939,25.4871697,36.11,34.120000000000005,23.270000000000003,6.500000000000001,12.5,799195,63959,1635.2891165930628,488.71786150269935,799195,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,7.010171119
MARYLAND,Baltimore City,1996/6/17,1,1,100000,0,0,1,6,Summer,NA,NA,0,1.470000029,0.008264463,0,0,0,13.56999969,27.45999908,19.56946285,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,1996/6/19,2,2,125000,0,0,1,6,Summer,2,2,13.56999969,27.45999908,19.56946285,27.40999985,35.40000153,29.90995865,41.40000153,51.70999908,46.43904976,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,1996/6/19,2,2,125000,0,0,1,6,Summer,2,2,13.56999969,27.45999908,19.56946285,27.40999985,35.40000153,29.90995865,41.40000153,51.70999908,46.43904976,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,1999/8/26,1,1,100000,0,0,1,8,Summer,1163,1163,23.93000031,29.03000069,27.35264455,17.13999939,27.35000038,22.55148765,35.52999878,47.81999969,42.98983475,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,1999/9/16,1,1,50000,0,0,1,9,Fall,21,21,0,0,0,19.34000015,36.31000137,24.35822324,108.3099976,139.3600006,122.7015288,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,2003/6/13,1,1,500000,1,0,1,6,Summer,1366,1366,7.800000191,9.619999886,8.374834717,13.55000019,17.57999992,15.56913222,10.17000008,13.77000046,12.11107436,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,2003/11/19,1,1,NA,0,4,1,11,Fall,159,159,0,0,0,0,0,0,33.90999985,42.56999969,39.10966939,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Baltimore City,2004/7/7,1,1,1000000,0,0,1,7,Summer,231,231,0,5.53000021,1.468801661,0,0,0,25,33.54999924,30.41971073,89.77000000000001,3.95,0.09,6.170000000000001,51.79,620538,39386,238.04353974079268,2606.8256281002555,620538,0,0,14.92758921192738,8.963899423589684,19.382944699606544,7.8691183018505075,59.28588878,7.010171119
MARYLAND,Calvert County,1998/1/28,1,1,5000,0,0,1,1,Winter,NA,NA,0,0,0,12.57999992,21.38999939,17.35333337,47.24000168,63.72000122,55.96470016,16.84,47.27,13.2,22.700000000000003,3.28,87891,90838,624.8656315715604,140.65583952657286,87891,4158,4.73,15.901312492669872,3.5152626584640316,4.006781034,4.9258457634527835,12.165346355193996,3.974143129
MARYLAND,Calvert County,1998/2/4,1,1,30000,0,0,1,2,Winter,7,7,0,0,0,0,0,0,51.56999969,58.83000183,54.80246665,16.84,47.27,13.2,22.700000000000003,3.28,87891,90838,624.8656315715604,140.65583952657286,87891,4158,4.73,15.901312492669872,3.5152626584640316,4.006781034,4.9258457634527835,12.165346355193996,3.974143129
MARYLAND,Calvert County,1999/9/16,1,1,500000,0,0,1,9,Fall,589,589,0,0,0,45.81999969,68.23000336,56.50280005,123.1100006,160.2400055,144.5577004,16.84,47.27,13.2,22.700000000000003,3.28,87891,90838,624.8656315715604,140.65583952657286,87891,4158,4.73,15.901312492669872,3.5152626584640316,4.006781034,4.9258457634527835,12.165346355193996,3.974143129
MARYLAND,Caroline County,1999/9/16,1,1,3250000,1,0,1,9,Fall,NA,NA,0,0,0,54.25999832,60.90999985,57.74982461,137.2899933,162.8500061,150.4473102,8.37,13.58,57.21,20.84,1.99,32805,58799,843.8776917727594,38.87411685345722,32805,1154,3.52,17.11967909956295,10.932167874034604,12.165479255223612,8.770879482727654,13.24312998,2.583748631
MARYLAND,Caroline County,2001/6/17,1,1,10000,0,0,1,6,Summer,640,640,0,0,0,35.33000183,57.18000031,45.58526319,36.5,46,40.32596488,8.37,13.58,57.21,20.84,1.99,32805,58799,843.8776917727594,38.87411685345722,32805,1154,3.52,17.11967909956295,10.932167874034604,12.165479255223612,8.770879482727654,13.24312998,2.583748631
MARYLAND,Carroll County,1996/1/19,1,1,300000,0,0,1,1,Winter,NA,NA,0,0,0,0,0,0,31.62000084,35.56000137,33.35433501,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1996/6/19,2,2,1040000,0,0,1,6,Summer,152,152,0,0,0,18.39999962,25.22999954,21.549064,54.47999954,75.55000305,63.98802954,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1996/6/19,2,2,1040000,0,0,1,6,Summer,152,152,0,0,0,18.39999962,25.22999954,21.549064,54.47999954,75.55000305,63.98802954,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1996/7/8,1,1,40000,0,0,1,7,Summer,19,19,0,0,0,0,0,0,0,8.199999809,3.518275832,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1996/9/6,1,1,25000,0,0,1,9,Fall,60,60,6.340000153,9.130000114,7.620147801,9.140000343,12.40999985,11.18689657,33.24000168,57.99000168,44.68689664,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1996/12/13,1,1,25000,0,0,1,12,Winter,98,98,1.970000029,4.760000229,2.807438428,12.31000042,22.23999977,17.77423652,45.16999817,53.00999832,49.52472897,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1998/1/8,1,1,3000,0,0,1,1,Winter,391,391,0,2.890000105,1.069458129,9.369999886,15.89000034,13.12512316,30.75,40.11000061,34.86408848,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1998/3/20,1,1,2000,0,0,1,3,Spring,71,71,11.84000015,13.84000015,12.86216747,15.80000019,19.75,17.4168473,12.97000027,21.23999977,17.1530542,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1998/6/16,1,1,10000,0,0,1,6,Summer,88,88,1.019999981,2.089999914,1.35014778,1.200000048,2.089999914,1.538472906,3.839999914,6.510000229,5.235270944,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Carroll County,1998/6/23,1,1,5000,0,0,1,6,Summer,7,7,0,0,0,0,6.449999809,2.427044335,0,25.12000084,19.90758622,17.72,26.64,53.2,2.43,3.99,167208,81621,1172.9308802696837,142.5557148,167208,12139,7.26,17.59256072235799,3.5710597872853063,5.200266180199406,4.780343969068025,3.884854117188127,3.812108917
MARYLAND,Cecil County,1999/9/16,1,1,3000000,2,0,1,9,Fall,NA,NA,0,0,0,22,25.03000069,23.45987217,213.1900024,233.9400024,225.3540254,14.19,33.25,38.34,14.21,3.35,100139,64886,984.6402790802116,101.7011005212416,100139,7221,7.21,16.682636107544603,5.908054347201196,10.733380602878333,5.382020964681985,6.867178966330031,3.475510859
MARYLAND,Cecil County,2001/6/22,1,1,250000,0,0,1,6,Summer,645,645,0,0,0,0,3,0.679265175,0,0,0,14.19,33.25,38.34,14.21,3.35,100139,64886,984.6402790802116,101.7011005212416,100139,7221,7.21,16.682636107544603,5.908054347201196,10.733380602878333,5.382020964681985,6.867178966330031,3.475510859
MARYLAND,Cecil County,2004/7/12,1,1,2000000,0,0,1,7,Summer,1116,1116,0,0,0,0,28.72999954,21.61124605,56.09999847,75.58999634,67.57396179,14.19,33.25,38.34,14.21,3.35,100139,64886,984.6402790802116,101.7011005212416,100139,7221,7.21,16.682636107544603,5.908054347201196,10.733380602878333,5.382020964681985,6.867178966330031,3.475510859
MARYLAND,Charles County,1998/2/4,1,1,25000,0,0,1,2,Winter,NA,NA,0,0,0,0,0,0,47.11999893,53.81999969,50.27562869,12.659999999999998,50.55,14.2,22.590000000000003,2.99,143912,88825,1266.0724058823016,113.6680645841187,143912,8298,5.77,13.104143204315095,3.841503171122043,6.565704463280185,7.496888151265485,48.45593029458835,3.306661502
MARYLAND,Charles County,1999/8/25,1,1,200000,0,0,1,8,Summer,567,567,0,0,0,0,11.5,7.320808376,45.40000153,75.01000214,59.01371261,12.659999999999998,50.55,14.2,22.590000000000003,2.99,143912,88825,1266.0724058823016,113.6680645841187,143912,8298,5.77,13.104143204315095,3.841503171122043,6.565704463280185,7.496888151265485,48.45593029458835,3.306661502
MARYLAND,Frederick County,1996/1/19,1,1,500000,0,0,1,1,Winter,NA,NA,0,0,0,0,0,0,37.40000153,49.22999954,41.89035717,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/6/10,1,1,30000,0,0,1,6,Summer,143,143,0,0,0,14.02999973,18.09000015,16.20316963,4.050000191,7.4600000380000004,5.595803569,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/6/17,1,1,10000,0,0,1,6,Summer,7,7,4,6.400000095,5.142633928,0,0,0,0,0,0,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/6/19,2,2,5075000,0,1,1,6,Summer,2,2,0,0,0,15.94999981,32.72000122,23.28245535,50.84000015,70.54000092,60.45959823,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/6/19,2,2,5075000,0,1,1,6,Summer,2,2,0,0,0,15.94999981,32.72000122,23.28245535,50.84000015,70.54000092,60.45959823,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/7/8,1,1,10000,0,0,1,7,Summer,19,19,0,0,0,0,0,0,1.330000043,4.340000153,2.517187493,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/9/6,1,1,75000,0,0,1,9,Fall,60,60,5.949999809,16.200000760000002,10.03790178,14.97000027,27.03000069,19.78633929,51.75,65.36000061,57.71799113,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1996/12/13,1,1,10000,0,0,1,12,Winter,98,98,2.049999952,5.980000019,3.450669647,2.880000114,6.449999809,4.825267857,41.54999924,49.54999924,46.67991076,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1998/1/8,1,1,10000,0,0,1,1,Winter,391,391,0,2.5,1.253705362,3.00999999,7.179999828,5.371160708,33.31000137,39.54999924,36.64089286,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1998/1/28,1,1,5000,0,0,1,1,Winter,20,20,0,0,0,3.789999962,7.650000095,5.735937508,29.61000061,36.63999939,32.84312497,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1998/3/20,1,1,10000,0,0,1,3,Spring,51,51,12.52999973,15.97000027,13.52982141,24.67000008,29.92000008,27.76178578,13.64000034,21.20999908,16.53044644,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,1998/5/8,1,1,3000,0,0,1,5,Spring,49,49,9.710000038,10.85999966,10.24584818,5.670000076,9.43999958,7.914999994,31.62999916,39.15999985,35.58142849,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Frederick County,2000/8/1,1,1,100000,0,0,1,8,Summer,816,816,0,0,0,4.989999771,8.199999809,6.698035726,10.82999992,25.85000038,16.76924104,15.59,32.7,49.36,2.3499999999999996,4.01,229205,81686,1729.167668966356,132.55221232363883,229205,18844,8.22,14.99566599248772,4.496666559654136,6.192815178657421,12.331410674856691,9.930049475460242,3.629488818
MARYLAND,Garrett County,1996/1/19,1,1,3000000,0,0,1,1,Winter,NA,NA,0.879999995,5.650000095,2.807086621,34.25,38.79000092,35.96062977,15.57999992,21.700000760000002,18.35354332,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,1996/6/8,1,1,6000,0,0,1,6,Summer,141,141,0,0,0,0,6.5,0.621259843,11.96000004,15.85999966,13.84511815,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,1996/6/14,1,1,1000,0,0,1,6,Summer,6,6,4.8800001140000004,8.619999886,6.696535433,2.390000105,3.299999952,2.90858267,0,4.590000153,2.092440943,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2000/2/18,1,1,20000,0,0,1,2,Winter,1344,1344,0,0,0,3.7300000190000002,5.849999905,4.506456681,48.31999969,52.20999908,50.39031514,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2000/7/30,1,1,25000,0,0,1,7,Summer,163,163,10.88000011,14.86999989,12.45944881,0,7.46999979,4.875511821,12.97999954,22.12000084,17.27897636,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2000/8/6,1,2,55000,0,0,1,8,Summer,7,7,0,0,0,0,0,0,71.63999939,78.44000244,76.01456698,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2000/8/6,1,2,55000,0,0,1,8,Summer,7,7,0,0,0,0,0,0,71.63999939,78.44000244,76.01456698,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2001/7/29,1,1,50000,0,0,1,7,Summer,357,357,0,0,0,7.840000153,14.69999981,11.59188973,15.63000011,20.17000008,17.80078736,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2002/4/28,1,1,5000,0,0,1,4,Spring,273,273,0,0,0,31.39999962,33.63999939,32.48188971,13.31000042,14.67000008,14.15771653,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2003/8/9,1,1,10000,0,0,1,8,Summer,468,468,3.609999895,4.6300001140000004,4.226850408,11.350000380000001,20.34000015,15.80188977,5.329999924,8.819999695,6.610314959,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Garrett County,2004/8/30,1,1,5000,0,0,1,8,Summer,387,387,0,14.149999619999999,7.990000011,25.68000031,32.36999893,29.39629924,0,15.88000011,7.579606312,6.29,71.25,17.05,5.3999999999999995,0.99,30145,45760,1704.6537939580942,17.683942690794293,30145,528,1.75,23.64782502699126,7.599345244314422,10.702469264792953,1.3129941141643158,0.7557552328213701,1.949902368
MARYLAND,Harford County,1996/1/19,1,1,5000,0,0,1,1,Winter,NA,NA,0,1.840000033,0.146430021,0,0,0,24.549999239999998,30.77000046,28.35308313,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Harford County,1996/6/11,1,1,2000,0,0,1,6,Summer,144,144,0,8.659999847,0.43703854,2.4000000950000002,5.489999771,3.437139955,0,5.329999924,3.195517244,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Harford County,1996/9/8,1,1,40000,0,0,1,9,Fall,89,89,4.860000134,15.5,9.395841776,0,5.400000095,1.123042597,0,0,0,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Harford County,1998/6/13,1,1,8000,0,0,1,6,Summer,643,643,3.299999952,10.77999973,6.651582149,18.67000008,25,21.88099393,20.27000046,27.72999954,23.66699797,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Harford County,1999/9/16,1,1,2600000,15,0,1,9,Fall,460,460,0,0,0,16.93000031,22.71999931,19.44286004,180.8099976,228.1999969,203.4287831,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Harford County,2004/7/12,1,1,900000,0,0,1,7,Summer,1761,1761,0,0,0,0,14.899999619999999,2.739330621,28.02000046,49.38999939,39.18464502,21.290000000000003,35.44,31.56,11.72,5.59,242888,77010,1201.562427624125,202.14347121378265,242888,37830,15.57,16.970084835186604,3.757966393533174,6.960142318930018,5.555999984762427,14.323318438605916,3.915721042
MARYLAND,Howard County,1996/1/19,1,1,5000,0,0,1,1,Winter,NA,NA,0,0,0,0,8.449999809,4.137889906,18.76000023,23.19000053,20.94999994,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/6/19,3,3,60000,0,0,1,6,Summer,152,152,18.47999954,25.13999939,22.96018348,33.18000031,39.47000122,36.6454128,32.43000031,42.43000031,37.37385332,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/6/19,3,3,60000,0,0,1,6,Summer,152,152,18.47999954,25.13999939,22.96018348,33.18000031,39.47000122,36.6454128,32.43000031,42.43000031,37.37385332,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/6/19,3,3,60000,0,0,1,6,Summer,152,152,18.47999954,25.13999939,22.96018348,33.18000031,39.47000122,36.6454128,32.43000031,42.43000031,37.37385332,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/7/30,1,1,10000,0,0,1,7,Summer,41,41,0,0,0,5.1300001140000004,7.480000019,6.621376129,14.56000042,17.64999962,16.30972471,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/9/6,1,1,25000,0,0,1,9,Fall,38,38,3.720000029,9.9200000760000009,6.698715599,0,0.600000024,0.031926606,13.149999619999999,29.73999977,21.08495419,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Howard County,1996/12/13,1,1,10000,0,0,1,12,Winter,98,98,6.590000153,8.789999962,7.719908268,3.2699999809999998,5.260000229,4.076513774,53.56000137,57,55.64155967,36.93,31.76,28.84,2.46,10.27,279366,103273,656.0548422037447,425.82720533177616,279366,41022,14.68,14.78216078,3.2331484564980415,5.065645252099331,8.421579079768565,19.64176619269517,5.926692316
MARYLAND,Kent County,1999/9/16,1,1,1000000,0,0,1,9,Fall,NA,NA,0,0,0,32.95000076,44.83000183,37.23438721,205.1999969,231.8099976,221.01793609999999,7.19,11.86,59.26,21.68,1.63,20018,50141,782.9392481993494,25.567756433259152,20018,837,4.18,26.877757591487153,5.927848429794965,8.813911237996367,5.5748767194393976,14.196729820918764,2.425459836
MARYLAND,Montgomery County,1996/1/19,1,1,NA,1,0,1,1,Winter,NA,NA,0,0,0,12.86999989,15.72000027,14.43842554,24.44000053,32.65000153,28.73765958,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
MARYLAND,Montgomery County,1996/6/10,1,1,40000,0,0,1,6,Summer,143,143,0,0,0,16.65999985,19.17000008,18.21195746,4.480000019,12.52000046,8.204425544,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
MARYLAND,Montgomery County,1996/6/11,1,1,2000,0,0,1,6,Summer,1,1,16.65999985,19.17000008,18.21195746,4.480000019,12.52000046,8.204425544,11.27999973,21.32999992,16.69127662,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
MARYLAND,Montgomery County,1996/6/17,1,1,10000,0,0,1,6,Summer,6,6,0,0,0,0,0,0,8.779999733,20.30999947,13.51055319,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
MARYLAND,Montgomery County,1996/6/18,1,1,30000,0,0,1,6,Summer,1,1,0,0,0,8.779999733,20.30999947,13.51055319,28.17000008,47.22999954,39.44893605,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
MARYLAND,Montgomery County,1996/6/19,2,2,70000,0,0,1,6,Summer,1,1,8.779999733,20.30999947,13.51055319,28.17000008,47.22999954,39.44893605,27.51000023,42.47000122,33.76859568,42.190000000000005,26.72,25.31,5.779999999999999,11.47,947230,93373,1313.5741326453451,721.1089016288848,947230,193271,20.4,16.55468207786412,6.066835226638779,7.015788787,20.63368841871961,18.300072050878132,5.641872136
