,state,county,date,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean
1870,VIRGINIA,ALLEGHANY County,2010/5/28,0,0,0,0,19.39999962,0.613311136,14.61999989,48.54999924,30.25465894
1815,VIRGINIA,ALLEGHANY County,2010/12/1,8.729999542,19.79999924,10.29430949,43.59000015,62.18000031,49.58821958,0,0,0
1829,VIRGINIA,ALLEGHANY County,2010/12/1,8.729999542,19.79999924,10.29430949,43.59000015,62.18000031,49.58821958,0,0,0
2384,VIRGINIA,ALLEGHANY County,2013/1/30,0.600000024,2.230000019,1.620732108,0,0,0,52.02000046,64.30000305,55.0118303
2578,VIRGINIA,ALLEGHANY County,2016/6/23,3.99000001,23.59000015,15.88825292,8.56000042,23.65999985,15.81276206,87.16000366,149.2200012,115.2707986
2559,VIRGINIA,ALLEGHANY County,2016/6/27,0,0,0,0,0,0,12.88000011,26.95999908,16.121614
2573,VIRGINIA,ALLEGHANY County,2016/6/27,0,0,0,0,0,0,12.88000011,26.95999908,16.121614
3179,VIRGINIA,ALLEGHANY County,2020/6/17,6.489999771,11.32999992,8.090449255,12.72000027,22.07999992,16.36767053,36.54999924,65.84999847,51.72925132
3185,VIRGINIA,ALLEGHANY County,2020/6/19,36.54999924,65.84999847,51.72925132,0,7.590000153,3.23048253,9.210000038,24.70000076,12.98808651
559,VIRGINIA,AMELIA County,1999/9/16,3.970000029,12.5,7.229054733,79.98000336,105.5,93.47689054,19.26000023,65.69000244,35.10597019
1244,VIRGINIA,AMELIA County,2004/8/30,0,0,0,0,22.39999962,10.81626857,68.20999908,105.2699966,93.17980099
1248,VIRGINIA,AMELIA County,2004/9/17,4.25,14.19999981,7.419079603,0,4.340000153,0.634154229,32.06000137,55.68000031,46.22902993
2896,VIRGINIA,AMELIA County,2018/10/11,0,0,0,0,25.43000031,13.16007461,115.7300034,149.3399963,129.2186819
2902,VIRGINIA,AMELIA County,2018/10/11,0,0,0,0,25.43000031,13.16007461,115.7300034,149.3399963,129.2186819
3497,VIRGINIA,AMELIA County,2023/8/28,6.650000095,40.31999969,27.29067163,2.519999981,11.5,6.552388068,18.73999977,54.56000137,37.42514919
231,VIRGINIA,AMHERST County,1996/9/6,21.31999969,24.29000092,23.25491909,34.40000153,47.47999954,39.76830633,67.54000092,90.01999664,79.43129439
521,VIRGINIA,AMHERST County,1999/9/9,0,8.399999619,1.384196333,0,0,0,2.720000029,6.769999981,3.936332257
774,VIRGINIA,AMHERST County,2000/8/27,0,0,0,0,0,0,30.04999924,49.45000076,39.11879187
704,VIRGINIA,AMHERST County,2000/9/2,11.23999977,18.35000038,14.68170442,22.40999985,34.09999847,29.87174754,4.960000038,22.02000046,14.31298812
705,VIRGINIA,AMHERST County,2000/9/2,11.23999977,18.35000038,14.68170442,22.40999985,34.09999847,29.87174754,4.960000038,22.02000046,14.31298812
850,VIRGINIA,AMHERST County,2001/6/22,0,0,0,0,34.18000031,17.75977346,25.19000053,45.75,30.50149947
930,VIRGINIA,AMHERST County,2002/4/17,0,0,0,0,0,0,0,0,0
978,VIRGINIA,AMHERST County,2002/9/3,0,0,0,0,0,0,0,26.97999954,0.114714132
1017,VIRGINIA,AMHERST County,2003/8/10,13.44999981,20.52000046,16.87478966,7.409999847,12.93999958,10.06537217,8.199999809,17.79000092,11.95332255
1210,VIRGINIA,AMHERST County,2004/7/3,0,33.13000107,9.506990288,0,30.04999924,6.252772393,6.639999866,28.80999947,15.39967638
1328,VIRGINIA,AMHERST County,2005/11/29,2.980000019,9.609999657,5.55583603,20.28000069,36.52000046,26.70578208,38.84999847,52.61000061,45.71192015
1622,VIRGINIA,AMHERST County,2009/5/14,0,0,0,0,0,0,20.05999947,35.86999893,27.00640776
1770,VIRGINIA,AMHERST County,2010/1/25,0,6,0.058252427,54.49000168,108.75,82.10628901,0,28.95000076,9.938964418
1780,VIRGINIA,AMHERST County,2010/1/25,0,6,0.058252427,54.49000168,108.75,82.10628901,0,28.95000076,9.938964418
1781,VIRGINIA,AMHERST County,2010/1/25,0,6,0.058252427,54.49000168,108.75,82.10628901,0,28.95000076,9.938964418
1782,VIRGINIA,AMHERST County,2010/1/25,0,6,0.058252427,54.49000168,108.75,82.10628901,0,28.95000076,9.938964418
1875,VIRGINIA,AMHERST County,2010/5/28,0,0,0,0,15.13000011,1.844606254,7.139999866,19.64999962,12.17228693
1820,VIRGINIA,AMHERST County,2010/12/1,0,18.22999954,4.46231931,36.79000092,85.15000153,58.81339801,0,0,0
2101,VIRGINIA,AMHERST County,2011/4/16,0,0,0,5.300000191,52.91999817,18.48813378,0,65.38999939,37.83308521
2102,VIRGINIA,AMHERST County,2011/4/16,0,0,0,5.300000191,52.91999817,18.48813378,0,65.38999939,37.83308521
2337,VIRGINIA,AMHERST County,2013/5/7,0,5,1.489104638,38,54.56999969,46.23274002,17.54000092,34.38000107,21.95518879
2435,VIRGINIA,AMHERST County,2014/5/15,0,0,0,0,19.94000053,0.974973009,59.38000107,90.90000153,77.78542616
2717,VIRGINIA,AMHERST County,2018/5/27,0,0,0,0,25.54000092,2.847885659,0,21.87000084,8.589503782
2724,VIRGINIA,AMHERST County,2018/5/27,0,0,0,0,25.54000092,2.847885659,0,21.87000084,8.589503782
3014,VIRGINIA,AMHERST County,2020/4/13,0,0,0,66.91000366,95,82.82885657,0,17.01000023,0.273937433
3637,MARYLAND,ANNE ARUNDEL County,1996/1/19,0,0,0,0,7.489999771,2.943789067,16.5,21.51000023,18.40302733
3677,MARYLAND,ANNE ARUNDEL County,1996/6/19,23.87000084,34.70000076,30.09214847,35.13999939,42.43000031,39.87044926,23.48999977,46.40000153,33.44761712
3685,MARYLAND,ANNE ARUNDEL County,1996/9/11,0,3.589999914,0.999589841,4.960000038,12.43000031,9.579062507,29.67000008,35.16999817,32.30253906
3690,MARYLAND,ANNE ARUNDEL County,1996/10/18,0,0,0,0,0,0,12.42000008,24.87000084,17.52992186
3704,MARYLAND,ANNE ARUNDEL County,1996/11/8,0,0,0,0,0,0,37.56000137,66.23999786,52.18529297
3684,MARYLAND,ANNE ARUNDEL County,1996/12/13,2.029999971,7.159999847,4.356171879,2.230000019,5.510000229,3.728847664,50.50999832,56.77999878,53.75505853
3741,MARYLAND,ANNE ARUNDEL County,1998/2/4,0,0,0,0,19.94000053,5.834531233,33.11000061,50.15000153,41.37712884
3753,MARYLAND,ANNE ARUNDEL County,1998/3/9,0.059999999,4.559999943,2.682656251,22.44000053,31.52000046,26.87386721,18.20999908,30.85000038,24.13601561
3776,MARYLAND,ANNE ARUNDEL County,1999/8/26,13.43000031,27.01000023,20.65066408,20.20999908,36.33000183,29.91074216,27.14999962,36.43000031,32.01572261
3762,MARYLAND,ANNE ARUNDEL County,1999/9/16,0,0,0,31.57999992,69.58999634,50.63039064,88.70999908,149.4499969,118.839746
3783,MARYLAND,ANNE ARUNDEL County,2000/3/21,0,0,0,0,22.70000076,7.358808578,41.40000153,61.47999954,53.01957031
3817,MARYLAND,ANNE ARUNDEL County,2000/7/14,0,0,0,0,7.599999905,3.215429679,17.14999962,32.84000015,21.28548828
3819,MARYLAND,ANNE ARUNDEL County,2000/7/15,0,7.599999905,3.215429679,17.14999962,32.84000015,21.28548828,15.90999985,40.70000076,26.3688867
3820,MARYLAND,ANNE ARUNDEL County,2000/7/26,4.139999866,7.429999828,6.589003911,0,17.95000076,1.836406244,22.19000053,45.33000183,36.07839844
3834,MARYLAND,ANNE ARUNDEL County,2001/8/30,0,0,0,0,0,0,17.72999954,33.84999847,26.39296874
3856,MARYLAND,ANNE ARUNDEL County,2002/4/18,0,0,0,0,0,0,0,24.75,21.05277343
3892,MARYLAND,ANNE ARUNDEL County,2003/8/9,0,1.5,0.052792969,0,3.059999943,1.05826172,3.890000105,7.050000191,5.688769532
3876,MARYLAND,ANNE ARUNDEL County,2003/9/23,0,0,0,33.63000107,60.52999878,48.40419916,43.72999954,48.47999954,46.40730473
3946,MARYLAND,ANNE ARUNDEL County,2004/6/17,0,20.87999916,10.28759764,0,7.199999809,4.055136714,11.61999989,42.25999832,28.30648439
3947,MARYLAND,ANNE ARUNDEL County,2004/6/17,0,20.87999916,10.28759764,0,7.199999809,4.055136714,11.61999989,42.25999832,28.30648439
3989,MARYLAND,ANNE ARUNDEL County,2004/9/28,0,0,0,0,23.46999931,8.935332051,33.36999893,42.20000076,37.89974607
3997,MARYLAND,ANNE ARUNDEL County,2005/4/2,0,0,0,17.57999992,22.29999924,19.29457028,27.34000015,34.20999908,31.29572264
4039,MARYLAND,ANNE ARUNDEL County,2006/6/25,0,5.829999924,0.209335938,15.14999962,36.86999893,19.85958989,59.54000092,121.9199982,78.23853516
4062,MARYLAND,ANNE ARUNDEL County,2006/6/27,59.54000092,121.9199982,78.23853516,15.92000008,28.85000038,19.0911914,13.75,60.49000168,36.15492186
4095,MARYLAND,ANNE ARUNDEL County,2009/5/26,0,10.78999996,0.492109376,21.61000061,77.08999634,41.19619146,0.150000006,16.42000008,7.201113298
4107,MARYLAND,ANNE ARUNDEL County,2009/8/22,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028
4117,MARYLAND,ANNE ARUNDEL County,2009/8/22,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028
4118,MARYLAND,ANNE ARUNDEL County,2009/8/22,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028
4120,MARYLAND,ANNE ARUNDEL County,2009/8/22,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028
4129,MARYLAND,ANNE ARUNDEL County,2009/8/22,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028
4103,MARYLAND,ANNE ARUNDEL County,2009/9/6,0,0,0,0,0,0,1.070000052,18.79999924,12.03634765
4142,MARYLAND,ANNE ARUNDEL County,2010/8/12,0,0,0,0,39.33000183,22.12751956,40.29999924,71.09999847,55.39996094
4153,MARYLAND,ANNE ARUNDEL County,2010/9/30,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087
4169,MARYLAND,ANNE ARUNDEL County,2010/9/30,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087
4173,MARYLAND,ANNE ARUNDEL County,2010/9/30,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087
4175,MARYLAND,ANNE ARUNDEL County,2010/10/1,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087,0,7.730000019,1.441015626
4297,MARYLAND,ANNE ARUNDEL County,2011/7/7,0,0,0,0,0,0,0,14.03999996,2.444238283
4281,MARYLAND,ANNE ARUNDEL County,2011/7/8,0,0,0,0,14.03999996,2.444238283,19.32999992,61.66999817,46.60945304
4290,MARYLAND,ANNE ARUNDEL County,2011/7/8,0,0,0,0,14.03999996,2.444238283,19.32999992,61.66999817,46.60945304
4250,MARYLAND,ANNE ARUNDEL County,2011/7/25,0,0,0,0,12.40999985,4.813593748,3.700000048,61.13000107,30.43425778
4337,MARYLAND,ANNE ARUNDEL County,2011/8/15,8.880000114,30.29999924,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141
4338,MARYLAND,ANNE ARUNDEL County,2011/8/15,8.880000114,30.29999924,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141
4341,MARYLAND,ANNE ARUNDEL County,2011/8/15,8.880000114,30.29999924,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141
4342,MARYLAND,ANNE ARUNDEL County,2011/8/15,8.880000114,30.29999924,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141
4178,MARYLAND,ANNE ARUNDEL County,2011/8/18,0,1.409999967,0.010976562,0,0,0,8.359999657,38.70999908,24.05230465
4318,MARYLAND,ANNE ARUNDEL County,2011/8/27,0.129999995,15.52000046,8.538535156,0,21.03000069,2.154648437,90.75,151.3000031,127.8475587
4319,MARYLAND,ANNE ARUNDEL County,2011/8/27,0.129999995,15.52000046,8.538535156,0,21.03000069,2.154648437,90.75,151.3000031,127.8475587
4323,MARYLAND,ANNE ARUNDEL County,2011/8/27,0.129999995,15.52000046,8.538535156,0,21.03000069,2.154648437,90.75,151.3000031,127.8475587
4201,MARYLAND,ANNE ARUNDEL County,2011/9/7,30.95999908,50.59999847,42.84197258,22.03000069,44.52999878,30.70921875,102.1299973,161.7899933,131.4178713
4205,MARYLAND,ANNE ARUNDEL County,2011/9/7,30.95999908,50.59999847,42.84197258,22.03000069,44.52999878,30.70921875,102.1299973,161.7899933,131.4178713
4219,MARYLAND,ANNE ARUNDEL County,2011/9/7,30.95999908,50.59999847,42.84197258,22.03000069,44.52999878,30.70921875,102.1299973,161.7899933,131.4178713
4230,MARYLAND,ANNE ARUNDEL County,2011/9/7,30.95999908,50.59999847,42.84197258,22.03000069,44.52999878,30.70921875,102.1299973,161.7899933,131.4178713
4245,MARYLAND,ANNE ARUNDEL County,2011/9/8,22.03000069,44.52999878,30.70921875,102.1299973,161.7899933,131.4178713,21.04000092,33.77999878,27.83759767
4236,MARYLAND,ANNE ARUNDEL County,2011/9/23,0,2.599999905,1.305117184,0,9.789999962,3.94789062,30.88999939,67.04000092,55.65253903
4399,MARYLAND,ANNE ARUNDEL County,2012/8/26,0,0,0,5.260000229,20.95000076,14.91890628,15.60999966,62.52000046,45.68562505
4400,MARYLAND,ANNE ARUNDEL County,2012/8/26,0,0,0,5.260000229,20.95000076,14.91890628,15.60999966,62.52000046,45.68562505
4479,MARYLAND,ANNE ARUNDEL County,2013/1/31,0,0,0,23.19000053,48.93000031,30.48908208,0.07,5.610000134,2.810781254
4474,MARYLAND,ANNE ARUNDEL County,2013/6/18,0,0,0,0,0,0,6.739999771,26.04999924,12.61992187
4448,MARYLAND,ANNE ARUNDEL County,2013/7/12,2.589999914,8.590000153,5.884785164,6.619999886,22.11000061,11.15449219,8.909999847,50.27999878,18.18429684
4449,MARYLAND,ANNE ARUNDEL County,2013/7/12,2.589999914,8.590000153,5.884785164,6.619999886,22.11000061,11.15449219,8.909999847,50.27999878,18.18429684
4506,MARYLAND,ANNE ARUNDEL County,2014/4/30,5.650000095,12.32999992,9.019082032,36.18000031,47.11000061,40.96921878,44.11999893,71.94999695,59.99380861
4527,MARYLAND,ANNE ARUNDEL County,2014/6/12,1.679999948,16.70999908,9.376171861,1.019999981,7.429999828,3.772929695,4.070000172,55.20999908,19.46509763
4528,MARYLAND,ANNE ARUNDEL County,2014/6/12,1.679999948,16.70999908,9.376171861,1.019999981,7.429999828,3.772929695,4.070000172,55.20999908,19.46509763
4486,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4487,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4489,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4491,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4548,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4549,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4550,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4556,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4557,MARYLAND,ANNE ARUNDEL County,2014/8/12,0,0,0,0,26.37999916,6.943437509,49.38000107,131.7799988,94.4847071
4614,MARYLAND,ANNE ARUNDEL County,2015/6/20,8.100000381,23.51000023,13.16544923,0,17.47999954,1.741699221,31.94000053,61.68000031,47.2726954
4631,MARYLAND,ANNE ARUNDEL County,2015/9/10,0,0,0,0,8.520000458,0.627167959,0,36.20999908,10.44445312
4703,MARYLAND,ANNE ARUNDEL County,2017/7/28,0,0,0,0,25.07999992,4.170253916,65.68000031,110.6299973,82.44574219
4718,MARYLAND,ANNE ARUNDEL County,2017/7/29,0,25.07999992,4.170253916,65.68000031,110.6299973,82.44574219,2.180000067,18.29000092,7.267675784
4762,MARYLAND,ANNE ARUNDEL County,2018/7/17,0,0,0,0,23.31999969,8.117949231,4.610000134,44.27999878,16.71453123
4785,MARYLAND,ANNE ARUNDEL County,2018/7/17,0,0,0,0,23.31999969,8.117949231,4.610000134,44.27999878,16.71453123
4945,MARYLAND,ANNE ARUNDEL County,2020/8/12,0,0,0,0,0,0,15.84000015,59.75,37.21203135
4946,MARYLAND,ANNE ARUNDEL County,2020/8/12,0,0,0,0,0,0,15.84000015,59.75,37.21203135
5128,MARYLAND,ANNE ARUNDEL County,2022/7/16,0,0,0,0,0,0,4.619999886,59.04999924,32.16521489
5157,MARYLAND,ANNE ARUNDEL County,2022/7/16,0,0,0,0,0,0,4.619999886,59.04999924,32.16521489
5158,MARYLAND,ANNE ARUNDEL County,2022/7/16,0,0,0,0,0,0,4.619999886,59.04999924,32.16521489
5159,MARYLAND,ANNE ARUNDEL County,2022/7/16,0,0,0,0,0,0,4.619999886,59.04999924,32.16521489
5160,MARYLAND,ANNE ARUNDEL County,2022/7/16,0,0,0,0,0,0,4.619999886,59.04999924,32.16521489
149,VIRGINIA,APPOMATTOX County,1996/6/19,0,0,0,0,9.630000114,0.399599156,0,5.710000038,2.249240504
236,VIRGINIA,APPOMATTOX County,1996/9/6,18.84000015,21.40999985,20.005865,55.36999893,71.37999725,61.04054855,44.93999863,87.55999756,66.96955708
218,VIRGINIA,APPOMATTOX County,1996/9/10,0,0,0,0,0,0,26.07999992,42.70999908,35.67694098
381,VIRGINIA,APPOMATTOX County,1998/1/28,0,0,0,41.56999969,46.65000153,43.9892405,20.46999931,25.73999977,23.43172994
617,VIRGINIA,APPOMATTOX County,1999/9/29,24.61000061,30.19000053,27.76335439,21.62999916,28.12999916,24.74506331,33.93999863,59.36999893,44.0570042
835,VIRGINIA,APPOMATTOX County,2001/6/5,0,0,0,5.130000114,10.30000019,7.598059073,20.71999931,25.02000046,22.70223624
1069,VIRGINIA,APPOMATTOX County,2003/3/20,0,0,0,30.71999931,41.00999832,36.07124473,39.81999969,42.97999954,41.93320672
1015,VIRGINIA,APPOMATTOX County,2003/8/3,0.50999999,3.730000019,1.693037974,0,7.059999943,4.254092823,18.46999931,25.65999985,23.16392407
1492,VIRGINIA,APPOMATTOX County,2006/10/7,26.48999977,32.97000122,30.29094938,58.70999908,67.93000031,62.90088604,11.13000011,17.36000061,14.04611814
1511,VIRGINIA,APPOMATTOX County,2007/7/28,0,0,0,0,0,0,2.210000038,17.87000084,9.249831234
1559,VIRGINIA,APPOMATTOX County,2008/9/6,0,0,0,31.82999992,40.40000153,35.80497883,52.16999817,84.48999786,67.28280579
1775,VIRGINIA,APPOMATTOX County,2010/1/25,0,6,1.918945154,29.77000046,43.90999985,33.27759496,0.930000007,19.72999954,5.797953578
1869,VIRGINIA,APPOMATTOX County,2010/1/25,0,6,1.918945154,29.77000046,43.90999985,33.27759496,0.930000007,19.72999954,5.797953578
1936,VIRGINIA,APPOMATTOX County,2010/8/16,0,0,0,0,2.960000038,0.201687765,11.80000019,18.70999908,16.04210968
1937,VIRGINIA,APPOMATTOX County,2010/8/16,0,0,0,0,2.960000038,0.201687765,11.80000019,18.70999908,16.04210968
2247,VIRGINIA,APPOMATTOX County,2012/3/20,0,3.769999981,0.549915612,0,6.400000095,4.278649793,11.93000031,18.71999931,15.71594937
2249,VIRGINIA,APPOMATTOX County,2012/3/20,0,3.769999981,0.549915612,0,6.400000095,4.278649793,11.93000031,18.71999931,15.71594937
2232,VIRGINIA,APPOMATTOX County,2012/3/25,11.47999954,16.84000015,14.01257383,35.90999985,61.86000061,48.76493667,0,2.730000019,0.891434599
2356,VIRGINIA,APPOMATTOX County,2013/7/11,0,0,0,7.099999905,31.94000053,17.77797466,21.48999977,60.63999939,40.0605696
2359,VIRGINIA,APPOMATTOX County,2013/7/20,0,0,0,0,0,0,0,3.99000001,0.117088608
2771,VIRGINIA,APPOMATTOX County,2018/9/1,13.93000031,28.48999977,18.72599154,0,0,0,25.35000038,58.99000168,43.7848312
2907,VIRGINIA,APPOMATTOX County,2018/10/11,5.389999866,12.85000038,8.291624475,0.720000029,13.27000046,5.766729965,76.31999969,119.4499969,96.48875519
2977,VIRGINIA,APPOMATTOX County,2019/7/7,0,0,0,6.570000172,12.05000019,9.241561218,18.70999908,38.15000153,31.59635018
3083,VIRGINIA,APPOMATTOX County,2020/11/11,0,0,0,13.72000027,28.62000084,20.70200419,104.1600037,170.3200073,137.5476159
3259,VIRGINIA,APPOMATTOX County,2021/6/10,0,0,0,11.93000031,18.79999924,14.8842405,23.02000046,38.22000122,30.86818566
3272,VIRGINIA,APPOMATTOX County,2021/6/11,11.93000031,18.79999924,14.8842405,23.02000046,38.22000122,30.86818566,26.23999977,43.84000015,34.37814348
3468,VIRGINIA,APPOMATTOX County,2022/7/16,0,0,0,0,0,0,4.659999847,9.050000191,7.073987359
3572,VIRGINIA,APPOMATTOX County,2023/7/15,47.15999985,100.4599991,72.19371316,0,8.399999619,1.406497886,35.75,74.80000305,54.42234177
117,VIRGINIA,ARLINGTON County,1996/1/19,0,0,0,5.090000153,7.699999809,6.339999971,21.76000023,22.97999954,22.28488098
282,VIRGINIA,ARLINGTON County,1996/9/11,5.28000021,11.68000031,9.06,0,0,0,22.54000092,28.78000069,25.32357148
439,VIRGINIA,ARLINGTON County,1998/2/4,0,0,0,0,20.84000015,19.13380959,38.40999985,43.54999924,41.48297619
634,VIRGINIA,ARLINGTON County,1999/9/16,0,0,0,29.43000031,43.22000122,35.25666664,65.65000153,74.43000031,70.21452377
837,VIRGINIA,ARLINGTON County,2001/6/22,0,0,0,0,0,0,14.21000004,23.43000031,18.88642855
898,VIRGINIA,ARLINGTON County,2001/8/11,0,0,0,17.51000023,24.79999924,21.41880955,59.86000061,69.05999756,65.56416648
1109,VIRGINIA,ARLINGTON County,2003/7/22,0,0,0,0,0,0,12.09000015,21.04000092,16.99857133
1343,VIRGINIA,ARLINGTON County,2006/6/25,6.349999905,16.22999954,11.47285716,1.75999999,9.239999771,5.50178573,95.48000336,140.0800018,118.0708331
1349,VIRGINIA,ARLINGTON County,2006/7/5,0,0,0,5.150000095,11.85000038,8.95869049,21.19000053,37.99000168,29.34011902
1668,VIRGINIA,ARLINGTON County,2009/5/26,0,0,0,25,31.62999916,28.1292857,17.78000069,24.37000084,21.61976185
2001,VIRGINIA,ARLINGTON County,2011/8/19,0,0,0,0,15.56000042,9.594166682,15.76000023,29,21.97500002
2489,VIRGINIA,ARLINGTON County,2015/6/20,13.56999969,20.19000053,15.84928569,0.100000001,4.010000229,1.837261911,47.58000183,63.91999817,54.97226202
2491,VIRGINIA,ARLINGTON County,2015/6/20,13.56999969,20.19000053,15.84928569,0.100000001,4.010000229,1.837261911,47.58000183,63.91999817,54.97226202
2486,VIRGINIA,ARLINGTON County,2015/7/27,0,0,0,4.239999771,9,6.879642873,9.800000191,15.81000042,12.85202382
2849,VIRGINIA,ARLINGTON County,2018/5/14,7.840000153,12.5,10.69559523,3.650000095,12.07999992,8.959166612,31.31999969,44.88000107,38.64619055
2850,VIRGINIA,ARLINGTON County,2018/7/25,5.420000076,35.84999847,19.47119052,3.099999905,8.289999962,6.068333336,17.68000031,29.89999962,22.5509525
2851,VIRGINIA,ARLINGTON County,2018/7/25,5.420000076,35.84999847,19.47119052,3.099999905,8.289999962,6.068333336,17.68000031,29.89999962,22.5509525
2916,VIRGINIA,ARLINGTON County,2019/7/8,12.27999973,23.62000084,18.16500002,0,8.159999847,3.415357146,83.98000336,114.5599976,101.3839288
2938,VIRGINIA,ARLINGTON County,2019/7/8,12.27999973,23.62000084,18.16500002,0,8.159999847,3.415357146,83.98000336,114.5599976,101.3839288
3349,VIRGINIA,ARLINGTON County,2021/8/14,0,0,0,4.5,11.85999966,7.891666673,46.95999908,64.09999847,53.5838094
