"","State","County","Year","Forest","Agriculture","Urban","Suburban","Rural"
"2482","VIRGINIA","HAMPTON",2011,11.077,0.25,7.401,51.269,11.058
"2483","VIRGINIA","FRANKLIN City",2011,33.658,16.933,3.261,30.364,12.099
"2484","VIRGINIA","WESTMORELAND County",2011,53.956,27.381,0.061,2.971,4.856
"2485","VIRGINIA","LANCASTER County",2011,56.914,19.651,0.091,3.05,6.541
"2486","VIRGINIA","MIDDLESEX County",2011,55.613,21.603,0.097,3.972,5.171
"2487","VIRGINIA","BRUNSWICK County",2011,69.533,11.102,0.031,1.627,3.823
"2488","VIRGINIA","PETERSBURG",2011,29.023,5.737,5.486,42.473,14.412
"2489","VIRGINIA","ESSEX County",2011,58.434,24.904,0.083,1.818,3.461
"2490","VIRGINIA","CAROLINE County",2011,69.624,14.03,0.085,2.155,4.577
"2491","VIRGINIA","ISLE OF WIGHT County",2011,50.463,30.802,0.204,4.366,4.436
"2492","VIRGINIA","EMPORIA",2011,32.471,8.971,4.845,36.648,13.184
"2493","VIRGINIA","COLONIAL HEIGHTS",2011,19.42,0,6.546,56.548,11.958
"2494","VIRGINIA","CHESTERFIELD County",2011,55.081,3.662,1.187,17.207,16.739
"2495","VIRGINIA","NEW KENT County",2011,67.049,9.758,0.075,3.04,5.73
"2496","VIRGINIA","AMELIA County",2011,66.051,20.359,0.029,1.072,4.106
"2497","VIRGINIA","SURRY County",2011,62.088,21.219,0.059,1.22,3.111
"2498","VIRGINIA","WILLIAMSBURG",2011,38.014,0.179,2.266,32.683,24.229
"2499","VIRGINIA","YORK County",2011,47.141,2.007,1.026,16.498,11.864
"2500","VIRGINIA","SUSSEX County",2011,67.456,16.408,0.028,1.836,2.49
"2501","VIRGINIA","POQUOSON",2011,11.9,0.026,0.295,19.139,7.492
"2502","VIRGINIA","MECKLENBURG County",2011,55.753,20.519,0.11,2.397,4.921
"2503","VIRGINIA","MARTINSVILLE",2011,28.709,0.598,5.36,35.449,28.959
"2504","VIRGINIA","NEWPORT NEWS",2011,18.968,0.784,8.797,47.638,13.563
"2505","VIRGINIA","NOTTOWAY County",2011,65.387,17.654,0.217,3.058,5.132
"2506","VIRGINIA","GREENSVILLE County",2011,66.281,18.352,0.059,2.441,2.545
"2507","VIRGINIA","NORTHUMBERLAND County",2011,49.95,26.532,0.04,2.539,5.928
"2508","VIRGINIA","RICHMOND County",2011,59.564,25.281,0.039,1.837,3.747
"2509","VIRGINIA","PRINCE GEORGE County",2011,60.889,14.135,0.311,5.484,4.591
"2510","VIRGINIA","JAMES CITY County",2011,51.24,5.965,0.761,12.169,12.241
"2511","VIRGINIA","GLOUCESTER County",2011,57.548,11.035,0.119,3.808,5.485
"2512","VIRGINIA","WAYNESBORO",2011,21.21,15.87,5.71,38.873,18.204
"2513","VIRGINIA","HARRISONBURG",2011,6.27,11.692,8.959,55.621,17.271
"2514","VIRGINIA","STAUNTON",2011,16.575,28.165,2.634,32.216,19.867
"2515","VIRGINIA","LYNCHBURG",2011,33.78,4.055,4.011,32.349,24.463
"2516","VIRGINIA","FREDERICKSBURG",2011,22.438,1.632,6.186,53.096,14.954
"2517","VIRGINIA","FALLS CHURCH",2011,0.392,0,9.931,57.367,32.31
"2518","VIRGINIA","MANASSAS City",2011,3.075,2.697,9.224,68.44,16.3
"2519","VIRGINIA","MANASSAS PARK",2011,14.655,0.938,5.485,56.144,22.757
"2520","VIRGINIA","FAIRFAX City",2011,3.242,0,8.585,59.424,28.749
"2521","VIRGINIA","BEDFORD City",2011,NA,NA,NA,NA,NA
"2522","VIRGINIA","CHARLES CITY",2011,61.808,15.012,0.043,0.981,3.004
"2523","VIRGINIA","POWHATAN County",2011,71.51,16.029,0.045,1.652,6.419
"2524","VIRGINIA","HOPEWELL",2011,15.506,0.013,10.01,57.147,11.629
"2525","VIRGINIA","ACCOMACK County",2011,28.277,22.158,0.111,3.783,2.5
"2526","VIRGINIA","WINCHESTER",2011,4.643,5.519,11.576,62.849,15.35
"2527","VIRGINIA","NORTON",2011,60.894,0.31,2.717,22.645,10.736
"2528","VIRGINIA","BRISTOL",2011,18.035,6.929,6.324,45.455,22.678
"2529","VIRGINIA","LEXINGTON",2011,7.245,1.851,3.01,50.686,36.237
"2530","VIRGINIA","CUMBERLAND County",2011,69.285,17.528,0.028,0.853,4.172
"2531","VIRGINIA","BUENA VISTA",2011,35.854,7.758,2.44,32.13,15.639
"2532","VIRGINIA","PRINCE EDWARD County",2011,65.089,18.387,0.102,2.085,5.218
"2533","VIRGINIA","GOOCHLAND County",2011,64.041,18.62,0.063,2.564,7.133
"2534","VIRGINIA","GALAX",2011,26.761,14.564,5.081,25.203,27.709
"2535","VIRGINIA","RADFORD",2011,32.812,7.839,2.53,35.44,17.293
"2536","VIRGINIA","FLUVANNA County",2011,69.36,16.518,0.055,1.401,6.207
"2537","MARYLAND","WASHINGTON County",2011,39.084,40.571,0.807,9.278,7.742
"2538","MARYLAND","FREDERICK County",2011,33.824,47.402,0.606,8.358,8.659
"2539","MARYLAND","BALTIMORE County",2011,35.16,22.057,2.415,21.684,14.015
"2540","MARYLAND","HARFORD County",2011,40.056,29.955,0.883,11.332,11.402
"2541","MARYLAND","CECIL County",2011,37.089,36.934,0.485,7.014,8.623
"2542","MARYLAND","MONTGOMERY County",2011,29.46,23.198,1.53,23.196,20.171
"2543","MARYLAND","HOWARD County",2011,31.821,25.633,1.723,20.977,18.907
"2544","MARYLAND","BALTIMORE CITY",2011,4.129,0.087,25.644,54.563,9.813
"2545","MARYLAND","CARROLL County",2011,27.889,50.967,0.364,8.454,11.208
"2546","MARYLAND","PRINCE GEORGE'S County",2011,38.205,9.457,2.564,30.08,13.739
"2547","MARYLAND","ANNE ARUNDEL County",2011,38.301,9.431,2.184,25.423,14.414
"2548","MARYLAND","GARRETT County",2011,70.969,16.912,0.049,1.904,4.828
"2549","MARYLAND","ALLEGANY County",2011,76.324,8.945,0.443,5.033,5.902
"2550","MARYLAND","CALVERT County",2011,54.342,12.03,0.301,7.112,11.906
"2551","MARYLAND","ST. MARY'S County",2011,49.471,20.083,0.489,7.012,7.886
"2552","MARYLAND","TALBOT County",2011,23.768,47.601,0.237,5.732,5.389
"2553","MARYLAND","CAROLINE County",2011,31.282,56.068,0.138,5.02,4.301
"2554","MARYLAND","QUEEN ANNE'S County",2011,25.568,55.276,0.188,5.576,5.567
"2555","MARYLAND","CHARLES County",2011,61.922,13.663,0.346,7.094,7.398
"2556","MARYLAND","KENT County",2011,24.153,58.778,0.126,3.622,4.07
"2557","MARYLAND","WORCESTER County",2011,42.144,23.924,0.593,4.342,3.277
"2558","MARYLAND","WICOMICO County",2011,43.71,31.699,0.647,8.885,5.768
"2559","MARYLAND","DORCHESTER County",2011,33.226,27.918,0.154,3.395,2.257
"2560","MARYLAND","SOMERSET County",2011,40.83,20.077,0.121,3.45,3.119
"2561","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA",2012,7.818,0.082,12.503,56.892,13.057
"2562","VIRGINIA","WYTHE County",2012,53.651,37.169,0.161,2.385,5.24
"2563","VIRGINIA","CAMPBELL County",2012,54.984,24.732,0.205,3.514,6.867
"2564","VIRGINIA","TAZEWELL County",2012,69.981,20.732,0.153,2.51,5.325
"2565","VIRGINIA","CARROLL County",2012,60.955,28.319,0.048,1.407,7.372
"2566","VIRGINIA","CRAIG County",2012,83.424,11.104,0.002,0.383,3.368
"2567","VIRGINIA","PULASKI County",2012,56.287,29.057,0.31,4.31,6.624
"2568","VIRGINIA","ROANOKE County",2012,67.096,9.198,0.527,9.241,12.547
"2569","VIRGINIA","MONTGOMERY County",2012,60.853,22.842,0.414,6.57,8.026
"2570","VIRGINIA","ARLINGTON County",2012,2.919,0,11.231,64.003,21.226
"2571","VIRGINIA","PITTSYLVANIA County",2012,54.783,27.061,0.068,2.326,5.82
"2572","VIRGINIA","HIGHLAND County",2012,78.931,16.673,0.006,0.251,2.474
"2573","VIRGINIA","ROCKBRIDGE County",2012,68.562,23.632,0.065,1.636,4.966
"2574","VIRGINIA","SMYTH County",2012,68.069,24.145,0.159,1.941,4.974
"2575","VIRGINIA","RAPPAHANNOCK County",2012,67.733,27.827,0.004,0.439,3.378
"2576","VIRGINIA","BLAND County",2012,78.024,17.515,0.011,0.675,3.054
"2577","VIRGINIA","GILES County",2012,79.284,13.121,0.1,1.714,4.403
"2578","VIRGINIA","SPOTSYLVANIA County",2012,63.825,12.616,0.368,6.418,8.265
"2579","VIRGINIA","WISE County",2012,74.115,3.606,0.116,3.126,5.435
"2580","VIRGINIA","FREDERICK County",2012,53.586,30.824,0.478,6.356,7.261
"2581","VIRGINIA","SHENANDOAH County",2012,59.581,30.381,0.123,3.136,5.808
"2582","VIRGINIA","PATRICK County",2012,74.466,15.551,0.027,0.846,5.937
"2583","VIRGINIA","NELSON County",2012,77.125,13.549,0.013,0.842,4.764
"2584","VIRGINIA","ALBEMARLE County",2012,65.236,22.615,0.149,2.599,6.995
"2585","VIRGINIA","GREENE County",2012,65.578,23.981,0.077,2.028,7.107
"2586","VIRGINIA","MADISON County",2012,61.324,32.878,0.027,0.725,4.337
"2587","VIRGINIA","PAGE County",2012,65.84,24.082,0.084,2.804,5.689
"2588","VIRGINIA","STAFFORD County",2012,63.272,8.977,0.579,10.102,10.845
"2589","VIRGINIA","ALLEGHANY County",2012,87.871,4.776,0.087,1.747,3.414
"2590","VIRGINIA","WARREN County",2012,62.284,21.995,0.439,4.753,8.766
"2591","VIRGINIA","SCOTT County",2012,72.945,17.654,0.042,1.249,5.255
"2592","VIRGINIA","ROCKINGHAM County",2012,56.871,33.353,0.135,3.415,5.372
"2593","VIRGINIA","APPOMATTOX County",2012,61.256,22.696,0.049,1.448,5.172
"2594","VIRGINIA","LOUDOUN County",2012,33.414,42.747,1.151,13.08,8.481
"2595","VIRGINIA","RUSSELL County",2012,61.519,29.242,0.052,1.774,4.934
"2596","VIRGINIA","DICKENSON County",2012,86.069,2.947,0.012,1.006,4.803
"2597","VIRGINIA","AUGUSTA County",2012,56.959,34.419,0.136,2.678,5.292
"2598","VIRGINIA","ORANGE County",2012,54.803,33.857,0.114,1.685,5.915
"2599","VIRGINIA","BUCHANAN County",2012,89.806,0.577,0.029,1.704,3.725
"2600","VIRGINIA","HENRY County",2012,66.959,12.682,0.433,4.354,8.131
"2601","VIRGINIA","FRANKLIN County",2012,62.495,23.182,0.082,1.86,6.854
"2602","VIRGINIA","SOUTHAMPTON County",2012,58.302,29.126,0.024,1.98,2.739
"2603","VIRGINIA","LEE County",2012,65.89,22.035,0.032,1.725,6.215
"2604","VIRGINIA","BEDFORD County",2012,59.326,26.654,0.085,2.272,7.021
"2605","VIRGINIA","FAUQUIER County",2012,47.776,42.893,0.081,2.18,5.57
"2606","VIRGINIA","CULPEPER County",2012,46.842,41.883,0.162,2.413,5.662
"2607","VIRGINIA","KING WILLIAM County",2012,59.999,20.989,0.092,1.693,3.597
"2608","VIRGINIA","CLARKE County",2012,37.252,53.446,0.071,2.44,5.693
"2609","VIRGINIA","FAIRFAX County",2012,29.178,2.063,2.999,37.62,25.352
"2610","VIRGINIA","AMHERST County",2012,75.473,14.068,0.065,1.778,5.248
"2611","VIRGINIA","BOTETOURT County",2012,73.722,16.8,0.098,2.207,5.424
"2612","VIRGINIA","BATH County",2012,88.694,6.188,0.01,0.394,2.42
"2613","VIRGINIA","GRAYSON County",2012,65.02,26.263,0.021,0.704,5.47
"2614","VIRGINIA","LOUISA County",2012,66.103,16.894,0.103,1.733,5.859
"2615","VIRGINIA","DINWIDDIE County",2012,64.887,14.254,0.125,2.82,4.332
"2616","VIRGINIA","HALIFAX County",2012,62.011,21.479,0.109,1.686,4.443
"2617","VIRGINIA","KING AND QUEEN County",2012,64.461,17.335,0.01,0.951,3.063
"2618","VIRGINIA","PRINCE WILLIAM County",2012,45.446,15.137,1.463,20.66,13.773
"2619","VIRGINIA","CHESAPEAKE",2012,49.592,21.13,1.755,16.53,5.71
"2620","VIRGINIA","VIRGINIA BEACH",2012,21.956,12.496,3.137,27.666,7.044
"2621","VIRGINIA","NORFOLK",2012,2.704,0.019,19.338,59.134,7.693
"2622","VIRGINIA","CHARLOTTE County",2012,62.67,21.266,0.024,1.06,4.271
"2623","VIRGINIA","FLOYD County",2012,62.014,29.751,0.014,0.762,6.273
"2624","VIRGINIA","BUCKINGHAM County",2012,67.064,13.542,0.016,0.836,3.972
"2625","VIRGINIA","COVINGTON",2012,37.662,5.224,5.576,35.304,14.747
"2626","VIRGINIA","WASHINGTON County",2012,56.616,32.959,0.177,2.569,6.443
"2627","VIRGINIA","SALEM",2012,9.487,2.035,8.326,51.591,28.451
"2628","VIRGINIA","ROANOKE City",2012,8.92,1.562,10.372,52.98,25.547
"2629","VIRGINIA","DANVILLE",2012,30.547,5.971,4.977,34.336,20.196
"2630","VIRGINIA","CHARLOTTESVILLE",2012,6.429,0.195,6.525,53.943,32.626
"2631","VIRGINIA","KING GEORGE County",2012,63.529,17.19,0.207,3.642,6.204
"2632","VIRGINIA","HANOVER County",2012,59.389,20.424,0.45,6.416,7.761
"2633","VIRGINIA","SALEM City",2012,9.487,2.035,8.326,51.591,28.451
"2634","VIRGINIA","PORTSMOUTH",2012,4.203,0.47,11.502,56.992,7.375
"2635","VIRGINIA","LUNENBURG County",2012,66.564,16.057,0.039,1.13,4.198
"2636","VIRGINIA","SUFFOLK",2012,53.492,24.22,0.445,6.751,4.632
"2637","VIRGINIA","ALEXANDRIA",2012,2.018,0,18.138,64.1,13.729
"2638","VIRGINIA","HENRICO County",2012,35.568,8.75,2.666,30.551,16.903
"2639","VIRGINIA","RICHMOND City",2012,8.83,0.041,11.267,53.415,22.669
"2640","VIRGINIA","NORTHAMPTON County",2012,14.509,22.321,0.061,3.21,1.394
"2641","VIRGINIA","MATHEWS County",2012,55.833,9.315,0.043,2.763,4.776
"2642","VIRGINIA","HAMPTON",2012,11.024,0.247,7.42,51.255,11.119
"2643","VIRGINIA","FRANKLIN City",2012,34.259,16.847,3.261,30.393,12.148
"2644","VIRGINIA","WESTMORELAND County",2012,53.791,27.358,0.062,2.992,4.883
"2645","VIRGINIA","LANCASTER County",2012,57.064,19.59,0.091,3.076,6.587
"2646","VIRGINIA","MIDDLESEX County",2012,55.872,21.551,0.099,3.997,5.208
"2647","VIRGINIA","BRUNSWICK County",2012,69.199,11.114,0.032,1.64,3.83
"2648","VIRGINIA","PETERSBURG",2012,29.144,5.696,5.498,42.389,14.568
"2649","VIRGINIA","ESSEX County",2012,58.207,24.961,0.084,1.844,3.449
"2650","VIRGINIA","CAROLINE County",2012,69.341,14.067,0.085,2.187,4.576
"2651","VIRGINIA","ISLE OF WIGHT County",2012,50.599,30.715,0.207,4.382,4.469
"2652","VIRGINIA","EMPORIA",2012,32.613,8.889,4.855,36.653,13.255
"2653","VIRGINIA","COLONIAL HEIGHTS",2012,19.407,0,6.572,56.435,12.088
"2654","VIRGINIA","CHESTERFIELD County",2012,54.957,3.645,1.222,17.28,16.825
"2655","VIRGINIA","NEW KENT County",2012,66.904,9.741,0.075,3.058,5.78
"2656","VIRGINIA","AMELIA County",2012,65.785,20.514,0.029,1.08,4.119
"2657","VIRGINIA","SURRY County",2012,61.908,21.19,0.059,1.23,3.117
"2658","VIRGINIA","WILLIAMSBURG",2012,37.328,0.175,2.337,32.941,24.49
"2659","VIRGINIA","YORK County",2012,47.214,1.971,1.044,16.525,11.916
"2660","VIRGINIA","SUSSEX County",2012,67.371,16.405,0.028,1.844,2.486
"2661","VIRGINIA","POQUOSON",2012,11.911,0.024,0.297,19.118,7.543
"2662","VIRGINIA","MECKLENBURG County",2012,55.99,20.522,0.114,2.414,4.931
"2663","VIRGINIA","MARTINSVILLE",2012,28.727,0.594,5.357,35.409,28.99
"2664","VIRGINIA","NEWPORT NEWS",2012,18.925,0.781,8.827,47.607,13.632
"2665","VIRGINIA","NOTTOWAY County",2012,65.145,17.638,0.219,3.076,5.139
"2666","VIRGINIA","GREENSVILLE County",2012,65.881,18.269,0.064,2.459,2.544
"2667","VIRGINIA","NORTHUMBERLAND County",2012,49.99,26.505,0.041,2.563,5.964
"2668","VIRGINIA","RICHMOND County",2012,59.102,25.312,0.039,1.854,3.753
"2669","VIRGINIA","PRINCE GEORGE County",2012,61.069,14.08,0.316,5.489,4.627
"2670","VIRGINIA","JAMES CITY County",2012,51.114,5.938,0.769,12.246,12.314
"2671","VIRGINIA","GLOUCESTER County",2012,57.772,10.995,0.12,3.82,5.533
"2672","VIRGINIA","WAYNESBORO",2012,21.137,15.668,5.726,38.907,18.372
"2673","VIRGINIA","HARRISONBURG",2012,6.232,11.32,8.983,55.881,17.379
"2674","VIRGINIA","STAUNTON",2012,16.59,28.041,2.676,32.245,19.933
"2675","VIRGINIA","LYNCHBURG",2012,33.691,4.007,4.026,32.479,24.426
"2676","VIRGINIA","FREDERICKSBURG",2012,22.464,1.486,6.208,53.232,15.042
"2677","VIRGINIA","FALLS CHURCH",2012,0.392,0,9.948,57.367,32.293
"2678","VIRGINIA","MANASSAS City",2012,2.999,2.642,9.234,68.546,16.307
"2679","VIRGINIA","MANASSAS PARK",2012,14.611,0.916,5.496,56.166,22.8
"2680","VIRGINIA","FAIRFAX City",2012,3.194,0,8.628,59.44,28.738
"2681","VIRGINIA","BEDFORD City",2012,NA,NA,NA,NA,NA
"2682","VIRGINIA","CHARLES CITY",2012,61.869,15.031,0.045,0.992,3.011
"2683","VIRGINIA","POWHATAN County",2012,71.072,16.003,0.048,1.678,6.469
"2684","VIRGINIA","HOPEWELL",2012,15.488,0.016,10.026,56.715,12.064
"2685","VIRGINIA","ACCOMACK County",2012,28.277,22.106,0.112,3.801,2.514
"2686","VIRGINIA","WINCHESTER",2012,4.643,5.463,11.594,62.938,15.291
"2687","VIRGINIA","NORTON",2012,60.79,0.157,2.726,22.726,10.983
"2688","VIRGINIA","BRISTOL",2012,18.056,6.822,6.311,45.515,22.735
"2689","VIRGINIA","LEXINGTON",2012,7.178,1.984,3.023,50.806,36.063
"2690","VIRGINIA","CUMBERLAND County",2012,69.084,17.553,0.028,0.859,4.178
"2691","VIRGINIA","BUENA VISTA",2012,34.76,7.655,2.45,32.089,15.748
"2692","VIRGINIA","PRINCE EDWARD County",2012,64.907,18.354,0.104,2.1,5.231
"2693","VIRGINIA","GOOCHLAND County",2012,63.487,18.613,0.065,2.595,7.177
"2694","VIRGINIA","GALAX",2012,26.814,14.449,5.105,25.187,27.815
"2695","VIRGINIA","RADFORD",2012,32.812,7.808,2.544,35.495,17.27
"2696","VIRGINIA","FLUVANNA County",2012,68.626,16.502,0.056,1.418,6.231
"2697","MARYLAND","WASHINGTON County",2012,39.11,40.477,0.809,9.318,7.794
"2698","MARYLAND","FREDERICK County",2012,33.827,47.263,0.61,8.422,8.72
"2699","MARYLAND","BALTIMORE County",2012,35.16,21.98,2.424,21.652,14.132
"2700","MARYLAND","HARFORD County",2012,40.047,29.842,0.9,11.392,11.474
"2701","MARYLAND","CECIL County",2012,37.059,36.831,0.491,7.058,8.726
"2702","MARYLAND","MONTGOMERY County",2012,29.442,23.025,1.542,23.309,20.233
"2703","MARYLAND","HOWARD County",2012,31.742,25.335,1.734,21.087,19.174
"2704","MARYLAND","BALTIMORE CITY",2012,4.127,0.086,25.63,54.344,10.068
"2705","MARYLAND","CARROLL County",2012,27.911,50.796,0.369,8.489,11.325
"2706","MARYLAND","PRINCE GEORGE'S County",2012,38.172,9.397,2.585,30.143,13.783
"2707","MARYLAND","ANNE ARUNDEL County",2012,38.189,9.372,2.216,25.489,14.538
"2708","MARYLAND","GARRETT County",2012,70.956,16.899,0.049,1.916,4.837
"2709","MARYLAND","ALLEGANY County",2012,76.336,8.941,0.443,5.036,5.912
"2710","MARYLAND","CALVERT County",2012,54.369,11.945,0.302,7.174,11.996
"2711","MARYLAND","ST. MARY'S County",2012,49.437,20.005,0.493,7.084,7.998
"2712","MARYLAND","TALBOT County",2012,23.817,47.473,0.238,5.757,5.453
"2713","MARYLAND","CAROLINE County",2012,31.329,55.973,0.144,5.05,4.34
"2714","MARYLAND","QUEEN ANNE'S County",2012,25.596,55.159,0.189,5.611,5.618
"2715","MARYLAND","CHARLES County",2012,61.885,13.619,0.348,7.166,7.437
"2716","MARYLAND","KENT County",2012,24.179,58.718,0.128,3.643,4.109
"2717","MARYLAND","WORCESTER County",2012,42.2,23.87,0.596,4.363,3.284
"2718","MARYLAND","WICOMICO County",2012,43.814,31.573,0.649,8.947,5.794
"2719","MARYLAND","DORCHESTER County",2012,33.1,27.882,0.155,3.408,2.272
"2720","MARYLAND","SOMERSET County",2012,40.873,20.008,0.122,3.473,3.133
"2721","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA",2013,7.803,0.079,12.565,56.89,13.021
"2722","VIRGINIA","WYTHE County",2013,53.637,37.142,0.161,2.393,5.262
"2723","VIRGINIA","CAMPBELL County",2013,54.549,24.765,0.207,3.524,6.896
"2724","VIRGINIA","TAZEWELL County",2013,69.988,20.722,0.154,2.515,5.342
"2725","VIRGINIA","CARROLL County",2013,60.926,28.308,0.048,1.421,7.399
"2726","VIRGINIA","CRAIG County",2013,83.453,11.097,0.002,0.384,3.371
"2727","VIRGINIA","PULASKI County",2013,56.301,29.027,0.312,4.32,6.65
"2728","VIRGINIA","ROANOKE County",2013,67.11,9.172,0.533,9.269,12.562
"2729","VIRGINIA","MONTGOMERY County",2013,60.792,22.806,0.42,6.611,8.04
"2730","VIRGINIA","ARLINGTON County",2013,2.917,0,11.256,63.969,21.238
"2731","VIRGINIA","PITTSYLVANIA County",2013,54.518,27.048,0.068,2.329,5.844
"2732","VIRGINIA","HIGHLAND County",2013,78.896,16.67,0.006,0.252,2.481
"2733","VIRGINIA","ROCKBRIDGE County",2013,68.527,23.603,0.065,1.649,4.988
"2734","VIRGINIA","SMYTH County",2013,68.089,24.133,0.158,1.947,4.989
"2735","VIRGINIA","RAPPAHANNOCK County",2013,67.669,27.824,0.004,0.441,3.392
"2736","VIRGINIA","BLAND County",2013,78.05,17.517,0.011,0.677,3.063
"2737","VIRGINIA","GILES County",2013,79.216,13.115,0.102,1.717,4.415
"2738","VIRGINIA","SPOTSYLVANIA County",2013,63.861,12.579,0.371,6.433,8.336
"2739","VIRGINIA","WISE County",2013,74.627,3.592,0.118,3.11,5.481
"2740","VIRGINIA","FREDERICK County",2013,53.544,30.739,0.486,6.389,7.33
"2741","VIRGINIA","SHENANDOAH County",2013,59.521,30.356,0.126,3.143,5.833
"2742","VIRGINIA","PATRICK County",2013,74.375,15.535,0.028,0.844,5.955
"2743","VIRGINIA","NELSON County",2013,77.065,13.54,0.013,0.845,4.774
"2744","VIRGINIA","ALBEMARLE County",2013,64.991,22.585,0.153,2.624,7.015
"2745","VIRGINIA","GREENE County",2013,65.551,23.917,0.081,2.054,7.166
"2746","VIRGINIA","MADISON County",2013,61.277,32.846,0.027,0.729,4.36
"2747","VIRGINIA","PAGE County",2013,65.731,24.049,0.086,2.812,5.703
"2748","VIRGINIA","STAFFORD County",2013,62.85,8.921,0.584,10.24,10.938
"2749","VIRGINIA","ALLEGHANY County",2013,87.907,4.776,0.087,1.749,3.415
"2750","VIRGINIA","WARREN County",2013,62.259,21.944,0.449,4.776,8.815
"2751","VIRGINIA","SCOTT County",2013,72.888,17.655,0.043,1.25,5.283
"2752","VIRGINIA","ROCKINGHAM County",2013,56.869,33.295,0.138,3.445,5.409
"2753","VIRGINIA","APPOMATTOX County",2013,61.125,22.689,0.049,1.457,5.18
"2754","VIRGINIA","LOUDOUN County",2013,33.249,42.433,1.188,13.41,8.555
"2755","VIRGINIA","RUSSELL County",2013,61.564,29.207,0.052,1.774,4.988
"2756","VIRGINIA","DICKENSON County",2013,86.214,2.946,0.013,1.024,4.829
"2757","VIRGINIA","AUGUSTA County",2013,56.959,34.365,0.137,2.703,5.323
"2758","VIRGINIA","ORANGE County",2013,54.834,33.833,0.119,1.699,5.941
"2759","VIRGINIA","BUCHANAN County",2013,89.75,0.577,0.031,1.701,3.746
"2760","VIRGINIA","HENRY County",2013,67.119,12.658,0.434,4.359,8.15
"2761","VIRGINIA","FRANKLIN County",2013,62.357,23.17,0.083,1.868,6.881
"2762","VIRGINIA","SOUTHAMPTON County",2013,58.263,29.073,0.024,1.994,2.755
"2763","VIRGINIA","LEE County",2013,65.928,22.049,0.032,1.727,6.248
"2764","VIRGINIA","BEDFORD County",2013,59.236,26.635,0.087,2.277,7.064
"2765","VIRGINIA","FAUQUIER County",2013,47.75,42.836,0.082,2.201,5.609
"2766","VIRGINIA","CULPEPER County",2013,46.753,41.824,0.167,2.42,5.719
"2767","VIRGINIA","KING WILLIAM County",2013,59.466,21.007,0.092,1.69,3.64
"2768","VIRGINIA","CLARKE County",2013,37.238,53.42,0.072,2.454,5.716
"2769","VIRGINIA","FAIRFAX County",2013,29.13,2.019,3.031,37.578,25.466
"2770","VIRGINIA","AMHERST County",2013,75.316,14.053,0.066,1.779,5.27
"2771","VIRGINIA","BOTETOURT County",2013,73.722,16.778,0.099,2.212,5.45
"2772","VIRGINIA","BATH County",2013,88.684,6.2,0.01,0.396,2.41
"2773","VIRGINIA","GRAYSON County",2013,64.989,26.245,0.021,0.708,5.488
"2774","VIRGINIA","LOUISA County",2013,65.999,16.868,0.104,1.741,5.894
"2775","VIRGINIA","DINWIDDIE County",2013,64.815,14.255,0.126,2.821,4.356
"2776","VIRGINIA","HALIFAX County",2013,61.766,21.462,0.11,1.693,4.462
"2777","VIRGINIA","KING AND QUEEN County",2013,64.847,17.341,0.011,0.934,3.098
"2778","VIRGINIA","PRINCE WILLIAM County",2013,45.295,15.034,1.492,20.905,13.8
"2779","VIRGINIA","CHESAPEAKE",2013,49.579,21.052,1.767,16.568,5.766
"2780","VIRGINIA","VIRGINIA BEACH",2013,21.806,12.43,3.164,27.6,7.186
