state,county,year,total_road_km,area_km2,road_density_km_per_km2
VA,james city,2022,1893.820978,404.29206,4.684289318
VA,james city,2023,1893.797234,404.29206,4.684230589
MD,kent,2011,2123.949407,781.0851648,2.719228969
MD,kent,2012,2086.074423,781.0851648,2.670738758
MD,kent,2013,2081.746388,781.0851648,2.665197704
MD,kent,2014,2081.746388,781.0851648,2.665197704
MD,kent,2015,2079.642072,781.0851648,2.662503611
MD,kent,2016,2079.408428,781.0851648,2.662204484
MD,kent,2017,1959.860812,781.0851648,2.509151243
MD,kent,2018,1897.751192,781.0851648,2.429634152
MD,kent,2019,1896.029292,781.0851648,2.427429655
MD,kent,2020,1894.747925,781.0851648,2.425789159
MD,kent,2021,1894.747925,781.0851648,2.425789159
MD,kent,2022,1894.873416,781.0851648,2.425949821
MD,kent,2023,1894.490696,781.0851648,2.425459836
VA,king and queen,2011,2139.287245,845.1202925,2.531340525
VA,king and queen,2012,2146.402426,845.1202925,2.539759659
VA,king and queen,2013,2145.601449,845.1202925,2.538811892
VA,king and queen,2014,2144.583013,845.1202925,2.537606814
VA,king and queen,2015,2144.569932,845.1202925,2.537591336
VA,king and queen,2016,2147.295064,845.1202925,2.540815885
VA,king and queen,2017,2143.037011,845.1202925,2.535777486
VA,king and queen,2018,2115.106716,845.1202925,2.502728587
VA,king and queen,2019,2029.549883,845.1202925,2.40149231
VA,king and queen,2020,2029.635893,845.1202925,2.401594081
VA,king and queen,2021,2029.635893,845.1202925,2.401594081
VA,king and queen,2022,2029.635916,845.1202925,2.401594109
VA,king and queen,2023,2028.836515,845.1202925,2.400648207
VA,king george,2011,1792.085459,482.3882927,3.715026849
VA,king george,2012,1788.561354,482.3882927,3.707721314
VA,king george,2013,1786.969236,482.3882927,3.704420822
VA,king george,2014,1786.968822,482.3882927,3.704419964
VA,king george,2015,1782.207031,482.3882927,3.694548683
VA,king george,2016,1775.453015,482.3882927,3.680547479
VA,king george,2017,1775.432796,482.3882927,3.680505565
VA,king george,2018,1768.492269,482.3882927,3.666117723
VA,king george,2019,1770.44944,482.3882927,3.670174975
VA,king george,2020,1771.695707,482.3882927,3.672758509
VA,king george,2021,1771.695707,482.3882927,3.672758509
VA,king george,2022,1771.695707,482.3882927,3.672758509
VA,king george,2023,1771.695707,482.3882927,3.672758509
VA,king william,2011,2239.768548,740.5536536,3.024451418
VA,king william,2012,2237.301078,740.5536536,3.021119492
VA,king william,2013,2236.929156,740.5536536,3.020617271
VA,king william,2014,2236.929156,740.5536536,3.020617271
VA,king william,2015,2236.83804,740.5536536,3.020494233
VA,king william,2016,2228.449019,740.5536536,3.009166193
VA,king william,2017,2228.682241,740.5536536,3.009481123
VA,king william,2018,2179.115352,740.5536536,2.942548918
VA,king william,2019,2179.115352,740.5536536,2.942548918
VA,king william,2020,2140.754214,740.5536536,2.890748298
VA,king william,2021,2140.754214,740.5536536,2.890748298
VA,king william,2022,2135.29955,740.5536536,2.883382641
VA,king william,2023,2131.082103,740.5536536,2.87768765
VA,lancaster,2011,1774.26282,371.1577652,4.780346759
VA,lancaster,2012,1766.94862,371.1577652,4.760640314
VA,lancaster,2013,1752.607566,371.1577652,4.722001613
VA,lancaster,2014,1683.081934,371.1577652,4.534680644
VA,lancaster,2015,1683.081571,371.1577652,4.534679667
VA,lancaster,2016,1685.630945,371.1577652,4.541548373
VA,lancaster,2017,1687.270824,371.1577652,4.545966653
VA,lancaster,2018,1655.786626,371.1577652,4.461139658
VA,lancaster,2019,1655.312257,371.1577652,4.459861578
VA,lancaster,2020,1610.867156,371.1577652,4.340114384
VA,lancaster,2021,1610.867156,371.1577652,4.340114384
VA,lancaster,2022,1610.867156,371.1577652,4.340114384
VA,lancaster,2023,1610.867156,371.1577652,4.340114384
VA,lee,2011,4178.971588,1132.598209,3.689721169
VA,lee,2012,4322.544083,1132.598209,3.816485006
VA,lee,2013,4319.896007,1132.598209,3.814146952
VA,lee,2014,4405.215716,1132.598209,3.889477911
VA,lee,2015,4405.216831,1132.598209,3.889478895
VA,lee,2016,4284.931,1132.598209,3.783275451
VA,lee,2017,4286.268989,1132.598209,3.784456795
VA,lee,2018,4124.739286,1132.598209,3.641838078
VA,lee,2019,4123.222989,1132.598209,3.640499301
VA,lee,2020,4125.552039,1132.598209,3.642555679
VA,lee,2021,4125.552039,1132.598209,3.642555679
VA,lee,2022,4126.075508,1132.598209,3.643017864
VA,lee,2023,4124.43146,1132.598209,3.641566292
VA,lexington,2011,94.94926529,6.530945195,14.53836504
VA,lexington,2012,94.81234519,6.530945195,14.51740022
VA,lexington,2013,94.53654117,6.530945195,14.47516988
VA,lexington,2014,92.54822216,6.530945195,14.17072405
VA,lexington,2015,92.54822216,6.530945195,14.17072405
VA,lexington,2016,92.54822216,6.530945195,14.17072405
VA,lexington,2017,90.90042019,6.530945195,13.91841724
VA,lexington,2018,88.56915329,6.530945195,13.56146019
VA,lexington,2019,88.57714049,6.530945195,13.56268317
VA,lexington,2020,88.57714049,6.530945195,13.56268317
VA,lexington,2021,88.57714049,6.530945195,13.56268317
VA,lexington,2022,88.57714049,6.530945195,13.56268317
VA,lexington,2023,88.57714049,6.530945195,13.56268317
VA,loudoun,2011,6033.118794,1349.96377,4.469096821
VA,loudoun,2012,6086.961468,1349.96377,4.508981354
VA,loudoun,2013,6098.531055,1349.96377,4.517551649
VA,loudoun,2014,6309.841264,1349.96377,4.67408193
VA,loudoun,2015,6242.633025,1349.96377,4.624296713
VA,loudoun,2016,6320.892896,1349.96377,4.682268544
VA,loudoun,2017,6398.82543,1349.96377,4.739997896
VA,loudoun,2018,6426.888526,1349.96377,4.760785933
VA,loudoun,2019,6425.226002,1349.96377,4.7595544
VA,loudoun,2020,6508.466993,1349.96377,4.821216049
VA,loudoun,2021,6508.466995,1349.96377,4.82121605
VA,loudoun,2022,6510.137741,1349.96377,4.822453673
VA,loudoun,2023,6510.137742,1349.96377,4.822453673
VA,louisa,2011,4573.160899,1320.049905,3.464384855
VA,louisa,2012,4565.760856,1320.049905,3.458778974
VA,louisa,2013,4561.272546,1320.049905,3.455378868
VA,louisa,2014,4584.849444,1320.049905,3.473239479
VA,louisa,2015,4584.79457,1320.049905,3.473197909
VA,louisa,2016,4584.79457,1320.049905,3.473197909
VA,louisa,2017,4582.648483,1320.049905,3.471572147
VA,louisa,2018,4553.682303,1320.049905,3.449628901
VA,louisa,2019,4552.076495,1320.049905,3.448412426
VA,louisa,2020,4531.437782,1320.049905,3.432777628
VA,louisa,2021,4531.437782,1320.049905,3.432777628
VA,louisa,2022,4522.866091,1320.049905,3.426284168
VA,louisa,2023,4522.866091,1320.049905,3.426284168
VA,lunenburg,2011,3783.946969,1119.85368,3.378965518
VA,lunenburg,2012,3780.984012,1119.85368,3.376319675
VA,lunenburg,2013,3780.632503,1119.85368,3.376005786
VA,lunenburg,2014,3782.430327,1119.85368,3.377611197
VA,lunenburg,2015,3782.430356,1119.85368,3.377611222
VA,lunenburg,2016,3780.142303,1119.85368,3.37556805
VA,lunenburg,2017,3780.261356,1119.85368,3.375674362
VA,lunenburg,2018,3628.452171,1119.85368,3.240112737
VA,lunenburg,2019,3626.834644,1119.85368,3.238668328
VA,lunenburg,2020,3573.283892,1119.85368,3.190848908
VA,lunenburg,2021,3573.283892,1119.85368,3.190848908
VA,lunenburg,2022,3573.283892,1119.85368,3.190848908
VA,lunenburg,2023,3573.283892,1119.85368,3.190848908
VA,lynchburg,2011,1196.818301,128.3139667,9.327264462
VA,lynchburg,2012,1193.820081,128.3139667,9.303898182
VA,lynchburg,2013,1192.521263,128.3139667,9.293775995
VA,lynchburg,2014,1193.67113,128.3139667,9.30273735
VA,lynchburg,2015,1193.674994,128.3139667,9.302767458
VA,lynchburg,2016,1193.674994,128.3139667,9.302767458
VA,lynchburg,2017,1184.123729,128.3139667,9.228330783
VA,lynchburg,2018,1195.859274,128.3139667,9.319790393
VA,lynchburg,2019,1190.154178,128.3139667,9.27532839
VA,lynchburg,2020,1186.448972,128.3139667,9.246452294
VA,lynchburg,2021,1186.448972,128.3139667,9.246452294
VA,lynchburg,2022,1186.448972,128.3139667,9.246452294
VA,lynchburg,2023,1186.448972,128.3139667,9.246452294
VA,madison,2011,2424.225969,833.5803721,2.908209034
VA,madison,2012,2421.502124,833.5803721,2.904941389
VA,madison,2013,2418.640948,833.5803721,2.901508996
VA,madison,2014,2424.186872,833.5803721,2.908162132
VA,madison,2015,2424.191289,833.5803721,2.90816743
VA,madison,2016,2424.081507,833.5803721,2.908035732
VA,madison,2017,2424.621676,833.5803721,2.908683742
VA,madison,2018,2398.432561,833.5803721,2.877266117
VA,madison,2019,2398.432561,833.5803721,2.877266117
VA,madison,2020,2392.038858,833.5803721,2.869595948
VA,madison,2021,2392.038858,833.5803721,2.869595948
VA,madison,2022,2391.888979,833.5803721,2.869416146
VA,madison,2023,2391.868119,833.5803721,2.869391122
VA,manassas,2011,298.4470436,25.62963061,11.64460964
VA,manassas,2012,299.5922299,25.62963061,11.68929176
VA,manassas,2013,299.352497,25.62963061,11.67993802
VA,manassas,2014,302.3518452,25.62963061,11.79696461
VA,manassas,2015,302.3520011,25.62963061,11.79697069
VA,manassas,2016,302.3703881,25.62963061,11.79768811
VA,manassas,2017,304.3708762,25.62963061,11.87574183
VA,manassas,2018,303.9903977,25.62963061,11.86089657
VA,manassas,2019,301.4792547,25.62963061,11.76291845
VA,manassas,2020,303.3127279,25.62963061,11.8344557
VA,manassas,2021,303.3127279,25.62963061,11.8344557
VA,manassas,2022,303.3127279,25.62963061,11.8344557
VA,manassas,2023,303.3127279,25.62963061,11.8344557
VA,manassas park,2011,70.90402224,7.858714974,9.022343026
VA,manassas park,2012,70.82004295,7.858714974,9.011656891
VA,manassas park,2013,70.82004295,7.858714974,9.011656891
VA,manassas park,2014,69.32389109,7.858714974,8.821275656
VA,manassas park,2015,69.32343283,7.858714974,8.821217344
VA,manassas park,2016,69.23597594,7.858714974,8.810088694
VA,manassas park,2017,70.66043944,7.858714974,8.991347781
VA,manassas park,2018,70.61481497,7.858714974,8.985542192
VA,manassas park,2019,71.89250229,7.858714974,9.148124411
VA,manassas park,2020,73.96387141,7.858714974,9.41170047
VA,manassas park,2021,73.96387141,7.858714974,9.41170047
VA,manassas park,2022,73.96387141,7.858714974,9.41170047
VA,manassas park,2023,73.96387141,7.858714974,9.41170047
VA,martinsville,2011,255.9885163,28.52399197,8.974498262
VA,martinsville,2012,255.3427502,28.52399197,8.951858861
VA,martinsville,2013,255.3044641,28.52399197,8.950516619
VA,martinsville,2014,255.3044641,28.52399197,8.950516619
VA,martinsville,2015,255.7524765,28.52399197,8.966223129
VA,martinsville,2016,255.7524765,28.52399197,8.966223129
VA,martinsville,2017,255.7524765,28.52399197,8.966223129
VA,martinsville,2018,248.6173374,28.52399197,8.71607795
VA,martinsville,2019,248.6173374,28.52399197,8.71607795
VA,martinsville,2020,248.6173374,28.52399197,8.71607795
VA,martinsville,2021,248.6173374,28.52399197,8.71607795
VA,martinsville,2022,248.6173374,28.52399197,8.71607795
VA,martinsville,2023,248.6173374,28.52399197,8.71607795
VA,mathews,2011,1150.010584,253.8254673,4.530713946
VA,mathews,2012,1148.939095,253.8254673,4.526492584
VA,mathews,2013,1148.818725,253.8254673,4.526018358
VA,mathews,2014,1148.818725,253.8254673,4.526018358
VA,mathews,2015,1148.322632,253.8254673,4.524063896
VA,mathews,2016,1148.350979,253.8254673,4.524175572
VA,mathews,2017,1148.228026,253.8254673,4.523691176
VA,mathews,2018,1147.976822,253.8254673,4.522701503
VA,mathews,2019,1147.941985,253.8254673,4.522564255
VA,mathews,2020,1148.222161,253.8254673,4.523668069
VA,mathews,2021,1148.222161,253.8254673,4.523668069
VA,mathews,2022,1148.222161,253.8254673,4.523668069
VA,mathews,2023,1148.222161,253.8254673,4.523668069
VA,mecklenburg,2011,5757.410117,1759.440612,3.272295795
VA,mecklenburg,2012,5756.559231,1759.440612,3.271812183
VA,mecklenburg,2013,5752.927475,1759.440612,3.26974803
VA,mecklenburg,2014,5751.95893,1759.440612,3.269197545
VA,mecklenburg,2015,5752.082158,1759.440612,3.269267583
VA,mecklenburg,2016,5788.894712,1759.440612,3.290190457
VA,mecklenburg,2017,5785.532476,1759.440612,3.288279488
VA,mecklenburg,2018,5727.980701,1759.440612,3.25556922
VA,mecklenburg,2019,5722.987453,1759.440612,3.252731245
VA,mecklenburg,2020,5740.307965,1759.440612,3.262575574
VA,mecklenburg,2021,5740.307965,1759.440612,3.262575574
VA,mecklenburg,2022,5740.297815,1759.440612,3.262569805
VA,mecklenburg,2023,5740.285211,1759.440612,3.262562641
VA,middlesex,2011,1578.29735,361.4217532,4.366912993
VA,middlesex,2012,1578.342713,361.4217532,4.367038506
VA,middlesex,2013,1577.856861,361.4217532,4.365694227
VA,middlesex,2014,1577.206113,361.4217532,4.363893704
VA,middlesex,2015,1577.205756,361.4217532,4.363892716
VA,middlesex,2016,1576.145648,361.4217532,4.360959554
VA,middlesex,2017,1576.145648,361.4217532,4.360959554
VA,middlesex,2018,1446.511223,361.4217532,4.002280466
VA,middlesex,2019,1446.511223,361.4217532,4.002280466
VA,middlesex,2020,1444.443629,361.4217532,3.996559743
VA,middlesex,2021,1444.443629,361.4217532,3.996559743
VA,middlesex,2022,1444.443629,361.4217532,3.996559743
VA,middlesex,2023,1444.443629,361.4217532,3.996559743
MD,montgomery,2011,6914.562163,1312.959206,5.266395277
MD,montgomery,2012,7272.269153,1312.959206,5.538838615
MD,montgomery,2013,7346.419632,1312.959206,5.595314459
MD,montgomery,2014,7279.119177,1312.959206,5.544055857
MD,montgomery,2015,7292.729433,1312.959206,5.554421949
MD,montgomery,2016,7348.531427,1312.959206,5.596922884
MD,montgomery,2017,7383.959621,1312.959206,5.623906353
MD,montgomery,2018,7375.50912,1312.959206,5.617470127
MD,montgomery,2019,7389.408757,1312.959206,5.628056623
MD,montgomery,2020,7413.680723,1312.959206,5.646543082
MD,montgomery,2021,7413.680723,1312.959206,5.646543082
MD,montgomery,2022,7412.731749,1312.959206,5.645820307
MD,montgomery,2023,7407.547962,1312.959206,5.641872136
VA,montgomery,2011,4383.815835,1008.264305,4.347883601
VA,montgomery,2012,4378.372267,1008.264305,4.342484651
VA,montgomery,2013,4361.800874,1008.264305,4.326049087
VA,montgomery,2014,4342.353332,1008.264305,4.306760948
VA,montgomery,2015,4340.519236,1008.264305,4.304941885
VA,montgomery,2016,4340.519236,1008.264305,4.304941885
VA,montgomery,2017,4338.36335,1008.264305,4.30280367
VA,montgomery,2018,4262.631873,1008.264305,4.227692931
VA,montgomery,2019,4266.479861,1008.264305,4.231509379
VA,montgomery,2020,4263.76255,1008.264305,4.228814341
VA,montgomery,2021,4263.76255,1008.264305,4.228814341
VA,montgomery,2022,4263.76255,1008.264305,4.228814341
VA,montgomery,2023,4263.76255,1008.264305,4.228814341
VA,nelson,2011,3914.627133,1228.090267,3.187572801
VA,nelson,2012,3918.093253,1228.090267,3.190395167
VA,nelson,2013,3911.482039,1228.090267,3.185011838
VA,nelson,2014,3896.129937,1228.090267,3.172511045
VA,nelson,2015,3896.103732,1228.090267,3.172489707
VA,nelson,2016,3896.081782,1228.090267,3.172471834
VA,nelson,2017,3895.099696,1228.090267,3.171672148
VA,nelson,2018,3884.118637,1228.090267,3.162730575
VA,nelson,2019,3884.101862,1228.090267,3.162716916
VA,nelson,2020,3883.354086,1228.090267,3.162108023
VA,nelson,2021,3883.354086,1228.090267,3.162108023
VA,nelson,2022,3883.354086,1228.090267,3.162108023
VA,nelson,2023,3883.354086,1228.090267,3.162108023
VA,new kent,2011,1969.174211,579.6652566,3.397088559
VA,new kent,2012,1964.011044,579.6652566,3.388181406
VA,new kent,2013,1963.095073,579.6652566,3.386601234
VA,new kent,2014,1983.201782,579.6652566,3.421287993
VA,new kent,2015,1983.202825,579.6652566,3.421289792
VA,new kent,2016,1982.898445,579.6652566,3.420764696
VA,new kent,2017,1987.115869,579.6652566,3.428040315
VA,new kent,2018,1948.000784,579.6652566,3.360561569
VA,new kent,2019,1948.000784,579.6652566,3.360561569
VA,new kent,2020,1929.893934,579.6652566,3.329324834
VA,new kent,2021,1929.893934,579.6652566,3.329324834
VA,new kent,2022,1929.893934,579.6652566,3.329324834
VA,new kent,2023,1929.893923,579.6652566,3.329324815
VA,newport news,2011,1808.460466,181.7063348,9.952655025
VA,newport news,2012,1812.099998,181.7063348,9.972684772
VA,newport news,2013,1810.914477,181.7063348,9.966160393
VA,newport news,2014,1810.209224,181.7063348,9.962279118
VA,newport news,2015,1809.230958,181.7063348,9.956895343
VA,newport news,2016,1818.594519,181.7063348,10.00842663
VA,newport news,2017,1818.24327,181.7063348,10.00649357
VA,newport news,2018,1775.974501,181.7063348,9.773872238
VA,newport news,2019,1776.845435,181.7063348,9.778665323
VA,newport news,2020,1780.197044,181.7063348,9.797110519
